/* CONJUNTOS */
set N:= 1450 ;

/* PARAMETROS */
param P:= 71 ;
param R:= 77 ;
param c1:= 1 ;
param c2:= 0.2 ;
param nombre_instancia:= "1450-71_4.dat" ;

param : coordx coordy flag prob_ohca:=
1 7639 5785 0 0.31
2 8778 5963 0 0.95
3 8337 4173 0 0.51
4 7239 4877 0 0.92
5 8560 4296 0 0.3
6 8731 5648 0 0.56
7 7987 4253 0 0.62
8 7518 4918 0 0.48
9 8477 5969 0 0.54
10 7342 5503 0 0.78
11 9018 5657 0 0.92
12 7540 4177 0 0.8
13 8723 5496 0 0.73
14 9125 5825 0 0.72
15 7298 5997 0 0.91
16 7708 4280 0 0.97
17 7363 6067 0 0.6
18 7251 5300 0 0.91
19 8684 5608 0 0.4
20 8981 4931 0 0.76
21 8047 5717 0 0.95
22 7519 4980 0 0.21
23 7740 5333 0 0.36
24 8394 5729 0 0.13
25 8190 5262 0 0.74
26 9104 5873 0 0.67
27 7306 5009 0 0.73
28 7323 4868 0 0.77
29 8746 5005 0 0.85
30 8628 4692 0 0.68
31 8367 5703 0 0.74
32 8283 5335 0 0.35
33 9007 5586 0 0.52
34 8634 5746 0 0.86
35 8353 4403 0 0.52
36 8180 4638 0 0.59
37 7834 4821 0 0.79
38 8232 5839 0 0.81
39 8419 5861 0 0.28
40 7341 5487 0 0.18
41 8807 5765 0 0.54
42 9181 4156 0 0.85
43 8550 5488 0 0.24
44 8913 5683 0 0.38
45 8302 5363 0 0.57
46 7911 4075 0 0.39
47 8299 5123 0 0.56
48 7438 5058 0 0.57
49 8163 4971 0 0.15
50 7570 5931 0 0.64
51 7556 4810 0 0.54
52 7829 5060 0 0.99
53 8953 4626 0 0.66
54 8737 5295 0 0.64
55 7491 5659 0 0.23
56 8059 5445 0 0.68
57 969 7361 0 0.39
58 1063 8019 0 0.86
59 2471 7002 0 0.75
60 1635 7784 0 0.6
61 1278 7044 0 0.79
62 1358 8219 0 0.85
63 2837 7439 0 0.4
64 1593 8931 0 0.25
65 1188 7618 0 0.44
66 2226 8659 0 0.82
67 2673 7942 0 0.29
68 2788 8651 0 0.82
69 1681 8236 0 0.6
70 1399 8209 0 0.67
71 1028 8174 0 0.88
72 2317 7690 0 0.83
73 1552 7263 0 0.29
74 2053 8904 0 0.81
75 2533 7340 0 0.34
76 2045 7108 0 0.97
77 1244 7422 0 0.89
78 2616 8764 0 0.94
79 1974 7333 0 0.7
80 1275 7530 0 0.3
81 2259 8105 0 0.83
82 2797 8503 0 0.79
83 2509 8710 0 0.44
84 2852 8643 0 0.39
85 939 7073 0 0.12
86 1715 8081 0 0.85
87 1675 8308 0 0.54
88 1279 7754 0 0.42
89 1308 7504 0 0.34
90 1710 8729 0 0.59
91 2818 7316 0 0.67
92 1640 7702 0 0.8
93 1082 8719 0 0.75
94 2315 7779 0 0.48
95 2373 8118 0 0.98
96 1107 7081 0 0.87
97 2850 8499 0 0.51
98 1773 8642 0 0.64
99 2025 7529 0 0.94
100 2532 8204 0 0.62
101 946 8295 0 0.49
102 2411 8952 0 0.53
103 2386 7637 0 0.44
104 2575 8946 0 0.41
105 1890 8058 0 0.78
106 2885 7905 0 0.96
107 1439 7003 0 0.75
108 996 7252 0 0.63
109 2646 7414 0 0.37
110 1733 8666 0 0.78
111 2579 7079 0 0.79
112 1946 7245 0 0.61
113 1953 516 0 0.29
114 1778 128 0 0.2
115 731 84 0 0.17
116 1443 1263 0 0.81
117 1056 759 0 0.57
118 1065 1205 0 0.51
119 1949 97 0 0.88
120 680 660 0 0.97
121 800 491 0 0.54
122 1463 491 0 0.31
123 1209 1230 0 0.11
124 397 116 0 0.14
125 740 1060 0 0.8
126 888 178 0 0.94
127 2004 934 0 0.69
128 652 87 0 0.47
129 1212 1012 0 0.6
130 1694 788 0 0.83
131 1911 952 0 0.82
132 1901 761 0 0.34
133 1667 1244 0 0.59
134 1501 483 0 0.81
135 1477 714 0 0.51
136 1853 7 0 0.25
137 1435 378 0 0.23
138 478 993 0 0.37
139 971 1026 0 1.0
140 369 438 0 0.51
141 279 949 0 0.45
142 598 580 0 0.79
143 809 710 0 0.78
144 705 761 0 0.12
145 1804 40 0 0.68
146 646 154 0 0.95
147 1727 377 0 0.36
148 1340 16 0 0.13
149 827 733 0 0.45
150 1945 659 0 0.63
151 751 392 0 0.33
152 785 700 0 0.69
153 221 1114 0 0.92
154 995 987 0 0.86
155 420 1006 0 0.97
156 1471 590 0 0.29
157 517 1074 0 0.79
158 1946 360 0 0.9
159 1762 774 0 0.84
160 1410 960 0 0.8
161 645 707 0 0.13
162 2015 937 0 0.78
163 1410 1006 0 0.4
164 426 1122 0 0.41
165 1924 442 0 0.36
166 1371 857 0 0.66
167 1582 307 0 0.86
168 426 1041 0 0.55
169 814 5493 0 0.32
170 1810 5800 0 0.38
171 1493 6747 0 0.58
172 2211 5883 0 0.56
173 1726 6866 0 0.65
174 741 5473 0 0.17
175 2028 5738 0 0.45
176 1936 6259 0 0.65
177 765 5194 0 0.85
178 1924 5683 0 0.48
179 929 5161 0 0.6
180 2001 5297 0 0.6
181 998 5517 0 0.49
182 1389 5601 0 0.63
183 2176 5605 0 0.9
184 2491 6735 0 0.68
185 1358 5594 0 0.65
186 2064 5624 0 0.71
187 2382 5929 0 0.52
188 1643 6519 0 0.95
189 1514 6138 0 0.81
190 1044 6510 0 0.25
191 2154 5697 0 0.8
192 2272 5610 0 0.7
193 1175 6486 0 0.54
194 953 4978 0 0.48
195 2195 4898 0 0.15
196 758 6645 0 0.62
197 925 5579 0 0.54
198 2463 5762 0 0.43
199 2562 5547 0 0.24
200 2094 5947 0 0.41
201 1903 5986 0 0.21
202 1329 4947 0 0.93
203 1493 6673 0 0.41
204 1956 6451 0 0.89
205 1281 5667 0 0.8
206 969 5557 0 0.72
207 1921 5890 0 0.77
208 1669 6634 0 0.61
209 1049 5113 0 0.83
210 1889 5281 0 0.42
211 768 5119 0 0.37
212 1962 5785 0 0.71
213 1824 6348 0 0.32
214 1615 6343 0 0.83
215 1600 4929 0 0.98
216 2186 5519 0 0.81
217 1991 5329 0 0.6
218 964 4929 0 0.36
219 1554 6436 0 0.97
220 831 5256 0 0.89
221 2127 6733 0 0.43
222 2597 4918 0 0.39
223 1654 6617 0 0.61
224 2113 6751 0 0.35
225 8134 364 0 0.79
226 7125 1437 0 0.88
227 7680 1564 0 0.18
228 8717 1233 0 0.57
229 7905 266 0 0.85
230 8586 254 0 0.33
231 8597 1005 0 0.67
232 6926 301 0 0.15
233 8296 932 0 0.73
234 7621 1154 0 0.25
235 7614 1246 0 0.19
236 7163 895 0 0.62
237 8296 546 0 0.27
238 8680 1388 0 0.32
239 8299 968 0 0.55
240 7183 276 0 0.72
241 8553 1469 0 0.19
242 8627 1086 0 0.79
243 7991 1315 0 0.21
244 8273 1062 0 0.8
245 8157 764 0 0.68
246 7880 1609 0 0.34
247 7926 378 0 0.29
248 8466 1606 0 0.49
249 6778 1609 0 0.48
250 7531 1009 0 0.44
251 7422 91 0 0.2
252 7989 693 0 0.87
253 7993 383 0 0.51
254 6777 1275 0 0.53
255 7906 553 0 0.29
256 8730 183 0 0.47
257 7813 1063 0 0.95
258 6818 1218 0 0.47
259 8690 24 0 0.66
260 8383 1303 0 0.35
261 6916 173 0 0.68
262 7473 313 0 0.55
263 6812 1460 0 0.66
264 7879 1209 0 0.35
265 7921 1082 0 0.92
266 7363 389 0 0.44
267 8452 945 0 0.64
268 8148 904 0 0.65
269 8497 1246 0 0.61
270 8144 98 0 0.22
271 8773 1046 0 0.16
272 8019 854 0 0.28
273 7922 701 0 0.8
274 7988 1331 0 0.18
275 7591 1519 0 0.79
276 7873 1204 0 0.1
277 7680 854 0 0.72
278 6903 365 0 0.19
279 6851 1160 0 0.9
280 8633 1391 0 0.3
281 3048 9105 0 0.63
282 3061 8670 0 0.71
283 2725 8141 0 0.95
284 2942 7765 0 0.96
285 2940 7557 0 0.65
286 3693 8776 0 0.35
287 2844 7862 0 0.45
288 3037 7974 0 0.42
289 4096 7932 0 0.68
290 4285 9052 0 0.64
291 4263 8260 0 0.47
292 3024 9351 0 0.92
293 3297 8406 0 0.55
294 3383 7463 0 0.42
295 2740 8499 0 0.15
296 3682 8132 0 0.21
297 2774 9190 0 0.62
298 3074 9282 0 0.76
299 3651 8530 0 0.28
300 4062 7507 0 0.35
301 2877 7657 0 0.19
302 2999 7932 0 0.57
303 2632 7725 0 0.78
304 3394 8947 0 0.94
305 2838 8509 0 0.83
306 3865 9066 0 0.39
307 3620 9071 0 0.4
308 2472 8176 0 0.46
309 3031 9277 0 0.93
310 2831 7849 0 0.31
311 4041 7539 0 0.56
312 2600 8552 0 0.71
313 3047 9168 0 0.7
314 3662 8228 0 0.43
315 2743 7927 0 0.86
316 3001 7842 0 0.82
317 3031 8292 0 0.15
318 2918 9019 0 0.95
319 3485 7757 0 0.63
320 3417 8141 0 0.18
321 4294 9061 0 0.77
322 2343 7908 0 0.24
323 2467 9405 0 0.62
324 2586 8960 0 0.21
325 3478 7734 0 0.88
326 3367 7844 0 0.31
327 2720 8024 0 0.75
328 2602 8141 0 0.35
329 3100 8317 0 0.62
330 2647 7431 0 0.3
331 4145 7909 0 0.23
332 3880 8392 0 0.6
333 3147 7646 0 0.12
334 2738 8840 0 0.37
335 3878 7549 0 0.52
336 2459 8038 0 0.73
337 1715 4147 0 0.52
338 2947 3632 0 0.92
339 3094 5501 0 0.9
340 2554 4377 0 0.94
341 2151 4724 0 0.91
342 3102 3889 0 0.2
343 2941 4824 0 0.45
344 3020 5526 0 0.51
345 2571 3551 0 0.96
346 2107 5393 0 0.12
347 2629 5315 0 0.39
348 2727 5460 0 0.16
349 2288 4532 0 0.13
350 3180 5499 0 0.34
351 2486 4149 0 0.84
352 3199 5357 0 0.93
353 1995 3671 0 0.36
354 2579 4595 0 0.56
355 3060 5140 0 0.91
356 2437 5448 0 0.83
357 2134 5493 0 0.4
358 3530 5424 0 0.52
359 3063 4509 0 0.48
360 2700 5429 0 0.85
361 3112 3568 0 0.83
362 2937 3924 0 0.93
363 1966 5043 0 0.61
364 2249 5415 0 0.14
365 2367 3746 0 0.71
366 3306 3736 0 0.82
367 2610 5152 0 0.24
368 2974 4009 0 0.24
369 2545 3879 0 0.73
370 3496 3858 0 0.49
371 2865 4338 0 0.1
372 3181 4573 0 0.17
373 3032 4301 0 0.26
374 3228 5405 0 0.53
375 2575 4655 0 0.72
376 2365 3862 0 0.86
377 2402 3683 0 0.64
378 2249 3918 0 0.87
379 2940 4260 0 0.81
380 1789 4413 0 0.12
381 3171 4267 0 0.61
382 2202 3976 0 0.19
383 3478 4762 0 0.5
384 1807 5255 0 0.4
385 3173 5453 0 0.8
386 2065 4278 0 0.86
387 2070 3664 0 0.69
388 1999 3932 0 0.88
389 2633 3584 0 0.26
390 3127 4639 0 0.97
391 2483 5207 0 0.26
392 1824 4698 0 0.59
393 4365 9492 0 0.85
394 3185 9701 0 0.45
395 4438 9054 0 0.99
396 3999 8812 0 0.79
397 3530 9389 0 0.85
398 4651 9064 0 0.21
399 4403 9005 0 0.76
400 3598 9076 0 0.57
401 5040 9547 0 0.66
402 4742 9952 0 0.4
403 3674 9617 0 0.27
404 4158 9435 0 0.2
405 3413 9941 0 0.32
406 3771 9366 0 0.21
407 3324 9445 0 0.28
408 4119 9053 0 0.89
409 3892 9506 0 0.59
410 3820 9911 0 0.99
411 3885 8747 0 0.7
412 3924 9664 0 0.47
413 3880 8991 0 0.6
414 4272 9415 0 0.61
415 3466 9610 0 0.72
416 3246 9899 0 0.79
417 4991 9348 0 0.43
418 5054 8754 0 0.17
419 5020 9918 0 0.7
420 3652 9155 0 0.5
421 3279 9881 0 0.3
422 3197 8988 0 0.67
423 4121 9577 0 0.62
424 3217 9117 0 0.18
425 3699 9557 0 0.29
426 3320 8772 0 0.53
427 4547 8918 0 0.93
428 3261 8871 0 0.35
429 3923 9095 0 0.97
430 3479 9024 0 0.75
431 3649 8779 0 0.53
432 4352 9935 0 0.64
433 4683 9433 0 0.37
434 3922 8891 0 0.76
435 3875 9806 0 0.13
436 4578 8929 0 0.42
437 4014 9691 0 0.88
438 3836 9685 0 0.52
439 3551 9532 0 0.28
440 3683 8876 0 0.32
441 4975 9857 0 0.76
442 4082 9613 0 0.45
443 5027 9037 0 0.75
444 4404 8833 0 0.46
445 3397 9723 0 0.69
446 3879 9063 0 0.24
447 4922 9521 0 0.75
448 3674 9352 0 0.62
449 2537 8106 0 1.0
450 1846 9892 0 0.14
451 2035 8189 0 0.67
452 2721 8440 0 0.51
453 1641 9931 0 0.63
454 1023 9721 0 0.53
455 1215 8664 0 0.7
456 2122 8666 0 0.28
457 859 8293 0 0.48
458 821 9538 0 0.95
459 1463 8655 0 0.84
460 2591 9830 0 0.57
461 2297 8345 0 0.31
462 1580 9225 0 0.6
463 1756 9327 0 0.89
464 2575 8512 0 0.87
465 1546 9116 0 0.18
466 2377 9870 0 0.81
467 2761 8582 0 0.12
468 1857 9824 0 0.29
469 2775 8759 0 0.52
470 1630 8715 0 0.16
471 2215 8781 0 0.68
472 2712 9892 0 0.34
473 1121 9585 0 0.51
474 1101 8443 0 0.12
475 2300 8690 0 0.86
476 1644 9022 0 0.34
477 1235 8400 0 0.16
478 2326 9269 0 0.51
479 2293 8482 0 0.75
480 1034 9589 0 0.94
481 1257 9745 0 0.73
482 1370 8520 0 0.94
483 1705 9533 0 0.24
484 986 9084 0 0.75
485 1891 9919 0 0.86
486 2156 8485 0 0.46
487 1738 9292 0 0.86
488 1159 9305 0 0.65
489 928 9781 0 0.13
490 2028 9363 0 0.73
491 1491 8529 0 0.92
492 1572 9790 0 0.36
493 1365 9555 0 0.17
494 1231 9552 0 0.41
495 1773 8479 0 0.15
496 1737 8336 0 0.47
497 1686 9130 0 0.8
498 1319 8717 0 0.47
499 1727 8271 0 0.39
500 2497 9084 0 0.96
501 1537 9761 0 0.14
502 1870 9945 0 0.81
503 1292 8856 0 0.35
504 1888 9720 0 0.41
505 4171 7869 0 0.89
506 382 1439 0 0.26
507 1709 5483 0 0.49
508 5126 4365 0 0.43
509 1808 1048 0 0.66
510 3754 6116 0 0.8
511 3620 1735 0 0.18
512 3063 6167 0 0.53
513 6567 3069 0 0.27
514 466 1519 0 0.21
515 8454 1386 0 0.81
516 2381 6910 0 0.18
517 1413 2370 0 0.78
518 14 3425 0 0.8
519 2865 296 0 0.99
520 589 1128 0 0.95
521 3457 6715 0 0.22
522 6444 2200 0 0.29
523 1771 3289 0 0.98
524 4419 1512 0 0.39
525 9301 383 0 0.82
526 3371 327 0 0.76
527 1557 2573 0 0.76
528 7596 1137 0 0.71
529 2297 3530 0 0.27
530 6618 8275 0 0.48
531 108 9301 0 0.67
532 3224 9098 0 0.2
533 6415 2545 0 0.99
534 2838 9453 0 0.38
535 9746 8029 0 0.47
536 4098 2776 0 0.56
537 8463 2154 0 0.63
538 3323 4485 0 0.39
539 4631 1676 0 0.69
540 4550 2495 0 0.38
541 7802 8124 0 0.64
542 2741 3252 0 0.36
543 7546 2251 0 0.23
544 5751 5950 0 0.88
545 8938 7487 0 0.63
546 4072 3981 0 0.63
547 2267 3355 0 0.67
548 3849 7735 0 0.89
549 737 6845 0 0.18
550 4849 4083 0 0.44
551 6471 6284 0 0.94
552 1388 128 0 0.79
553 6272 7705 0 0.68
554 453 6047 0 0.39
555 5628 6480 0 0.13
556 7536 7612 0 0.29
557 9227 4160 0 0.51
558 278 2790 0 0.48
559 8035 3983 0 0.55
560 1110 7722 0 0.99
561 2129 423 0 0.14
562 8855 9092 0 0.89
563 9823 3027 0 0.25
564 9783 720 0 0.98
565 4750 8944 0 0.49
566 5529 980 0 0.95
567 5459 3526 0 0.88
568 6767 3528 0 0.16
569 6791 1901 0 0.59
570 3671 9469 0 0.95
